income,credit_score,debt_to_income,employment_duration,housing_status,loan_amount,is_default
70992,501,0.1057650183665694,0.83,Own,9411.32,0
40570,588,0.30730472961809663,2.85,Own,12534.18,0
45837,361,0.1320539988332224,0.42,Own,15253.85,0
34455,801,0.24504628459387454,2.79,Own,15957.66,0
46948,425,0.4218738458333491,2.08,Mortgage,17769.07,0
49451,348,0.247351588308283,2.06,Mortgage,11512.03,0
59894,478,0.22289661366061633,5.4,Own,14549.82,0
66352,792,0.1777478315351698,7.33,Mortgage,14687.09,0
38778,732,0.1675861370422592,2.2,Own,15084.36,0
20490,601,0.36292868659070965,1.52,Own,12472.24,0
49681,468,0.4407535114717357,3.41,Mortgage,16063.59,0
54403,568,0.3263666028678178,7.75,Mortgage,9813.48,0
53741,663,0.16180154952392525,5.17,Own,23602.78,0
45099,399,0.4238781497607631,0.19,Rent,10605.62,0
51871,514,0.37856094916081906,3.27,Own,16976.89,0
72731,396,0.29063772763272355,23.53,Own,13377.62,0
55726,847,0.2650234385630068,2.18,Rent,12542.32,0
44399,636,0.191576445575071,2.91,Mortgage,7439.73,0
42497,658,0.17314972941572845,1.69,Rent,12291.17,0
47452,589,0.26938584723434966,3.44,Own,13788.54,0
74551,695,0.12081556205172764,0.88,Mortgage,12105.98,0
47250,659,0.3183137064006537,1.42,Rent,18374.75,0
49703,646,0.400786964642468,6.22,Rent,23357.51,0
42765,423,0.5708271376464453,0.74,Own,14646.17,1
66484,837,0.4129140716388685,13.03,Rent,17558.42,0
79397,721,0.41203802342794993,1.84,Own,21195.8,0
56759,635,0.2872074028018028,4.28,Mortgage,9651.36,0
51241,802,0.16665857814052545,1.94,Rent,23864.55,0
50551,356,0.3234688266279211,3.25,Mortgage,8403.34,0
14235,375,0.39933815953375695,11.71,Mortgage,14993.88,1
61177,765,0.462016798327902,0.36,Own,18371.1,0
52012,584,0.5130433869477155,9.7,Rent,22727.76,0
56425,685,0.22796404603406076,4.08,Mortgage,14948.75,0
39328,558,0.22061003761394374,5.47,Rent,15516.68,0
44233,776,0.382649931552259,0.29,Rent,23151.42,0
43834,310,0.38300759156721464,7.16,Rent,7481.82,0
65324,559,0.20897389835138716,0.68,Rent,9968.03,0
44318,692,0.3937376551756365,16.74,Mortgage,8876.39,0
81239,668,0.2729394249871975,8.03,Rent,9576.24,0
56462,483,0.4196574594393164,3.39,Own,10377.92,0
30864,315,0.24552235683610082,12.9,Own,21163.94,1
48071,805,0.3961458960357882,0.93,Rent,22601.13,0
40224,385,0.4841550206184615,23.94,Rent,16902.77,1
17084,309,0.5900793878509689,6.31,Own,19902.19,1
73992,776,0.5555340282358786,0.52,Rent,19087.39,0
60547,463,0.3517693736637262,3.85,Mortgage,15008.83,0
57998,323,0.344174541658809,6.2,Rent,19633.59,0
52481,611,0.31885000296787436,4.75,Rent,18786.11,0
29269,537,0.11387529899431922,2.76,Mortgage,18232.05,0
42745,761,0.18297724874313084,1.43,Rent,15447.22,0
62626,761,0.1295945441520279,1.36,Mortgage,15936.82,0
34231,537,0.4481775423876604,13.08,Mortgage,14152.12,0
12023,321,0.3066173251090828,1.34,Own,6200.77,1
46593,479,0.1318849390327048,16.4,Own,14680.32,0
47873,798,0.44528753882693506,1.18,Rent,15269.36,0
52033,774,0.4222179314139719,2.42,Own,10529.51,0
60927,638,0.4599814153452486,0.06,Rent,12603.65,0
59564,830,0.39991705888078455,11.67,Rent,18504.9,0
53881,461,0.18076977997364205,0.55,Own,19383.55,0
67932,360,0.1306961488710844,2.21,Own,6697.99,0
27215,384,0.5085704851135187,9.24,Rent,11520.21,1
57568,846,0.20790449948293302,7.85,Rent,18980.91,0
59398,789,0.3712646202370915,9.21,Rent,8675.69,0
31406,304,0.3426085073660936,12.27,Mortgage,14348.0,1
27456,375,0.5605262702182571,12.1,Rent,8774.06,1
38810,552,0.37621988042714916,7.36,Rent,10553.05,0
40076,306,0.3900084426935754,4.37,Rent,16763.88,1
61301,772,0.25975251685790635,4.12,Own,18137.8,0
40781,437,0.5793473508843306,0.07,Own,20238.61,1
37154,657,0.4061869078696173,6.41,Mortgage,28982.9,0
40825,462,0.10249019179562904,1.29,Rent,14052.23,0
66779,617,0.3780411318674817,8.82,Rent,14307.11,0
50195,757,0.2819326941526006,4.03,Rent,21402.76,0
47311,552,0.11605610214941611,21.81,Rent,20630.94,0
48349,500,0.3157748927535422,1.18,Rent,17723.11,0
69380,831,0.48678324418931485,6.43,Rent,13073.86,0
38762,464,0.3518947289781812,3.97,Own,18705.86,0
69732,531,0.4197295430699973,13.43,Mortgage,12055.03,0
53157,627,0.4198707328601585,1.55,Own,11702.22,0
47593,537,0.4355096512417135,0.31,Own,16385.31,0
87513,419,0.29379809728428774,3.92,Own,25344.45,0
34165,549,0.28500241952842253,3.69,Mortgage,13579.01,0
44694,635,0.10229226567263763,1.87,Rent,15293.38,0
31513,583,0.17711123026446055,21.54,Mortgage,7119.38,0
64286,497,0.5754051063907758,0.36,Own,10474.37,0
75337,715,0.5212083578941049,4.21,Own,16818.26,0
75048,694,0.2375542186949515,1.51,Own,17394.31,0
68359,450,0.30059597446289166,0.01,Own,24701.74,0
47035,564,0.5699606616923165,22.05,Rent,9765.36,0
44521,519,0.2252222397767886,3.29,Own,15688.22,0
24932,515,0.366266484644465,9.73,Own,12731.94,0
80538,614,0.11103989202770229,9.17,Rent,16422.01,0
57034,515,0.40986741817640326,8.36,Own,12323.71,0
42620,634,0.5650367990871975,3.07,Rent,6330.41,0
69920,658,0.5423716924200112,11.31,Mortgage,18208.66,0
35408,460,0.3509846103137666,2.29,Rent,11289.54,0
56099,810,0.424820986138583,2.62,Own,13830.85,0
47410,456,0.3848990970066427,1.48,Rent,15338.28,0
59580,461,0.13348712207708777,2.97,Own,14871.59,0
49046,341,0.17936174343837294,21.53,Own,150.32,0
28236,479,0.5819086573848798,4.26,Mortgage,7035.8,1
51133,602,0.22798434843583662,8.89,Own,13613.52,0
65732,629,0.2922246080481997,1.53,Own,26517.84,0
49561,728,0.3544721539772536,15.61,Own,10334.14,0
61626,649,0.5895660646966707,0.07,Rent,13129.78,0
34317,419,0.4449967531148883,13.31,Own,21725.89,1
49606,374,0.4147992488651826,11.41,Own,18521.12,0
40632,422,0.3621999862204297,0.35,Own,17117.4,0
61204,481,0.45033720729727855,4.64,Mortgage,15606.47,0
50472,556,0.4320079452641733,7.69,Mortgage,5482.57,0
60351,568,0.551420446130491,2.59,Rent,7099.88,0
66315,792,0.37091765268231136,0.48,Mortgage,10422.73,0
60374,479,0.31075129409524493,8.84,Mortgage,13004.25,0
54096,448,0.5035810140319357,3.14,Rent,21033.71,0
35026,817,0.4998916673434092,1.53,Mortgage,15161.84,0
49958,447,0.18491821900604374,0.37,Own,11818.14,0
42003,308,0.21839599892822784,5.11,Own,13596.49,0
44839,477,0.5793191306498529,0.22,Own,21872.47,1
44381,694,0.32205476919119236,7.83,Mortgage,15637.88,0
35301,630,0.3598303482655948,7.36,Rent,18337.61,0
20639,355,0.2550800622899049,1.95,Mortgage,12579.5,1
39977,506,0.3405355114486768,3.2,Rent,5362.36,0
52900,404,0.4716783035978279,5.53,Own,18270.1,0
29777,846,0.34117254873183767,15.99,Rent,16613.87,0
50235,654,0.25739233997933264,3.67,Own,19837.49,0
78504,788,0.14800050219718827,28.54,Mortgage,15420.47,0
65345,802,0.5641307602687955,1.97,Mortgage,27099.45,0
74653,349,0.5358289114009478,3.74,Rent,10290.22,0
55866,386,0.4956824716748611,0.61,Mortgage,9563.19,0
67512,602,0.4470354819212825,4.06,Rent,14082.29,0
39140,300,0.3577549422252917,3.84,Mortgage,13524.94,1
40334,680,0.5486983930612251,9.45,Mortgage,14024.46,0
8912,661,0.49585075639852494,28.35,Mortgage,14508.86,1
67792,680,0.5080054209122313,21.41,Rent,13393.09,0
73104,461,0.2547752364997332,1.35,Rent,12274.44,0
41702,318,0.31172913670119917,2.07,Rent,10046.8,0
46190,542,0.45340113206162924,1.61,Mortgage,17780.45,0
38692,428,0.2855311516038769,1.11,Own,20958.79,0
55739,475,0.34698732663774046,0.81,Rent,31473.84,0
66873,708,0.42325648385256176,3.58,Own,16844.59,0
23858,383,0.3188792007921405,10.3,Rent,20644.4,1
56141,675,0.496519803581445,4.46,Rent,16084.67,0
45849,521,0.15813941944225748,10.3,Own,18530.85,0
51700,624,0.4590282548910086,16.03,Own,14639.58,0
56884,750,0.17260503030563898,2.42,Mortgage,13556.94,0
47176,715,0.568919827464263,9.03,Own,13814.77,0
48446,744,0.25701884034747935,0.27,Rent,24482.95,0
46791,624,0.49771618051973554,3.28,Own,23914.02,0
64554,822,0.36070848905433806,2.3,Own,10811.67,0
56281,465,0.14554353329393707,1.15,Own,17500.35,0
53308,537,0.3912934271955498,2.88,Own,13690.04,0
30935,312,0.5560888684412849,2.93,Mortgage,23965.84,1
44321,556,0.17861720221895197,8.27,Rent,9065.28,0
63480,813,0.2606534746804159,10.16,Rent,20690.72,0
50565,509,0.3195793354788701,5.35,Rent,15500.74,0
59892,783,0.23752653167032686,5.02,Mortgage,5723.86,0
76497,664,0.5718897373681805,0.58,Own,24608.59,0
65579,524,0.28875013240423275,4.28,Rent,6345.15,0
51397,493,0.4290310292428393,1.6,Rent,9899.19,0
42335,495,0.21195838218503296,1.75,Own,8783.79,0
11696,699,0.20985296874082413,0.5,Rent,21508.07,0
47474,356,0.18792466780196956,5.05,Own,11951.58,0
45109,512,0.31740613176336163,4.38,Mortgage,9185.4,0
55855,578,0.366429101145027,1.24,Rent,18065.08,0
47691,679,0.10537408287579089,1.53,Rent,9456.95,0
45194,416,0.5164617138065573,7.41,Own,17328.19,1
23309,750,0.3563769462655494,7.87,Mortgage,16823.84,0
35900,709,0.17860496170821602,3.4,Rent,16265.2,0
57149,666,0.13364665625149438,0.81,Own,5261.02,0
75738,412,0.13159964856466402,0.29,Mortgage,20814.3,0
48537,463,0.2288217434292645,1.58,Own,22328.77,0
54917,303,0.3496460739854894,6.57,Rent,19743.91,0
64287,322,0.5301197680014992,4.59,Rent,18799.44,0
37836,391,0.5514827134454517,6.33,Rent,14140.49,1
55502,768,0.516163959989702,3.19,Own,23634.8,0
38892,454,0.2642817340603618,7.03,Mortgage,8073.6,0
62972,506,0.25327887585304965,3.28,Rent,3658.12,0
52271,380,0.5937291725774988,0.44,Rent,21238.98,1
54476,782,0.44064031499372946,0.42,Own,6232.59,0
38261,706,0.2524759706287709,8.9,Rent,20494.76,0
60605,402,0.2645400761624017,4.97,Own,7904.42,0
81270,539,0.31732221965534846,1.64,Rent,18205.45,0
34881,564,0.41090334891241875,7.08,Mortgage,11301.04,0
44903,332,0.5489895799858394,0.73,Rent,16967.67,1
53474,334,0.19915355984820463,5.18,Own,22056.67,0
61796,548,0.1422016988422313,22.78,Rent,10812.11,0
41606,349,0.30287606197711625,0.81,Own,23284.51,1
7504,579,0.2227277413052883,0.77,Own,15087.1,1
70387,451,0.3880163367195517,3.15,Own,15583.02,0
61407,836,0.4496074185737108,5.15,Mortgage,20930.72,0
23855,529,0.25536797685871493,0.13,Mortgage,21566.57,1
40886,587,0.44272564443099427,3.46,Rent,14671.74,0
73522,694,0.27157362742890334,0.43,Own,7335.01,0
71716,752,0.417484069833131,1.38,Mortgage,15251.06,0
64079,332,0.41653040337369995,6.23,Own,7477.39,0
47358,662,0.23907985171082188,6.71,Rent,14557.78,0
51244,410,0.41786137585510175,6.54,Own,13242.14,0
48036,420,0.2904775478618279,0.34,Mortgage,7788.49,0
66923,315,0.2682274721803326,7.73,Mortgage,10577.29,0
36862,822,0.24464387353324632,2.83,Own,21387.54,0
37913,397,0.27282263006714447,3.22,Own,13381.72,0
65154,415,0.49337244603057395,2.72,Own,12706.33,0
49334,770,0.2225894070862586,9.73,Own,17688.69,0
70677,738,0.44099370257315484,5.7,Own,23196.06,0
39927,580,0.55031029249045,3.47,Own,12082.09,0
49178,648,0.2752144705172811,8.99,Rent,20850.61,0
36163,531,0.11475603224745021,8.18,Rent,14991.7,0
50110,410,0.11230301456249506,0.03,Mortgage,24657.5,0
27821,651,0.16975144417515217,3.26,Own,20333.94,0
42685,311,0.1550224215493328,0.22,Rent,13176.23,0
28456,787,0.4740426249357166,1.83,Own,16385.64,0
60408,832,0.24742535845368632,8.14,Mortgage,10993.71,0
60748,584,0.4262548868003422,14.42,Rent,15814.15,0
24046,844,0.12122771786268186,1.39,Own,10861.87,0
70008,691,0.2478701380390713,0.11,Own,11552.63,0
87461,469,0.21707311733864024,2.57,Own,20852.78,0
50690,376,0.23844025517618142,2.04,Own,16141.55,0
40383,596,0.19535888456689973,5.65,Own,16815.93,0
92364,629,0.4089580105511599,3.42,Own,12515.65,0
30215,362,0.4313364348283334,2.54,Mortgage,13453.37,1
50301,569,0.17423274524163015,1.3,Own,13221.1,0
52694,515,0.4705729923073789,8.82,Own,12054.18,0
70177,489,0.22502273812931448,1.43,Rent,11863.5,0
55396,374,0.2414612512497827,0.28,Own,10674.77,0
42520,809,0.5144041694218112,4.16,Own,8092.98,0
35732,392,0.5505829576355961,1.91,Rent,14621.63,1
44872,352,0.5123781567342116,6.23,Rent,10240.39,1
34896,795,0.17388141017546457,0.42,Own,23302.61,0
50717,393,0.5996338175482598,16.95,Mortgage,8311.22,0
41537,528,0.4360777073911841,1.03,Rent,12979.84,0
27589,549,0.35533431077035205,2.21,Rent,18670.38,0
68827,690,0.5774207038767178,3.28,Own,4292.23,0
42534,481,0.5086901977132967,11.04,Rent,18870.08,0
30977,566,0.44587151981436834,6.41,Own,10877.11,0
47476,580,0.5191986242410667,0.78,Mortgage,9594.61,0
51025,382,0.2927332916389631,2.89,Mortgage,17924.79,0
23802,485,0.4422192227201067,3.91,Own,18494.9,1
54974,830,0.19529000936488403,6.06,Mortgage,9469.74,0
34292,647,0.5940003176335511,4.24,Own,13323.83,0
75665,722,0.3944908500467017,3.06,Rent,21041.14,0
57859,753,0.5071186237176537,7.25,Rent,12780.09,0
44001,566,0.30366994026551697,2.37,Own,9978.72,0
38822,806,0.4792944096375904,21.78,Own,14377.67,0
48425,441,0.2936924497346802,14.76,Rent,14532.72,0
59191,615,0.3950025434802914,6.14,Own,13706.21,0
49617,531,0.48906740784315605,10.71,Rent,17244.33,0
46742,596,0.1582369566481193,2.5,Own,11779.36,0
50875,321,0.2783929256848241,4.36,Rent,18152.14,0
40942,683,0.37246847448804843,1.59,Mortgage,13152.38,0
44851,425,0.26699885304408466,10.84,Mortgage,7800.03,0
18713,402,0.2545836173778294,3.18,Rent,22945.66,1
64605,409,0.2408320447913561,3.84,Rent,7292.22,0
54481,771,0.21389591090468077,10.0,Rent,19141.56,0
38398,364,0.5244522812778153,7.98,Rent,14193.36,1
78481,771,0.5618445647002962,1.94,Rent,15103.41,0
51305,375,0.450084724078164,0.46,Mortgage,10639.78,0
34457,318,0.11499975638253837,0.88,Rent,12570.76,0
62851,683,0.493116597564501,2.07,Own,18980.47,0
55970,489,0.3659699205576826,1.82,Mortgage,9455.8,0
55918,659,0.4790550439418031,0.2,Rent,12485.56,0
43613,751,0.3186691868314149,2.83,Own,20282.51,0
56757,378,0.12064095744425993,0.56,Mortgage,12069.56,0
46073,471,0.44087249293839903,1.25,Own,15143.68,0
58339,511,0.32206424626436325,7.74,Rent,15552.19,0
21425,744,0.5370217477726232,3.41,Own,10648.33,0
43491,448,0.46906896841071366,2.33,Own,17117.96,0
75832,309,0.2797808738889047,1.03,Mortgage,14633.28,0
38493,841,0.4620409798919093,10.06,Own,10993.99,0
40942,354,0.34760429972476536,11.7,Own,18163.42,1
43280,479,0.19972197612977258,3.66,Mortgage,15726.03,0
31777,680,0.3099431597201109,12.71,Rent,14651.79,0
16875,721,0.21128119725432296,3.13,Own,13447.53,0
46541,750,0.10248825996918856,0.57,Rent,7669.85,0
52037,392,0.22339788679457298,0.09,Mortgage,14233.69,0
49212,819,0.20476066295412518,0.69,Rent,3892.15,0
47826,712,0.10216845434345076,4.87,Own,18690.35,0
50645,693,0.4919626840501089,1.93,Own,9225.66,0
65342,630,0.1384924690854261,5.23,Rent,17697.2,0
47143,732,0.3245295369694411,3.55,Rent,7988.72,0
41388,462,0.30894158784853243,2.02,Own,8520.15,0
45783,339,0.19070405865277176,1.23,Mortgage,11291.57,0
58690,384,0.5834342532686905,0.42,Own,24319.35,1
71180,390,0.4018668024634292,7.63,Own,12818.9,0
40577,783,0.5067565228624179,8.55,Rent,23378.05,0
51484,684,0.3480702786174751,3.9,Own,17317.57,0
55075,492,0.4614059586864565,0.85,Rent,13703.89,0
35111,552,0.584889604155879,1.53,Mortgage,15864.89,0
50306,543,0.2742027069015508,15.52,Own,16671.25,0
28014,569,0.3521319263549727,1.28,Mortgage,17219.36,0
23464,318,0.3572684493460033,0.29,Mortgage,21626.17,1
55501,339,0.5959974081620694,3.99,Own,15432.77,1
44241,815,0.21654957319610654,1.52,Rent,18067.71,0
53034,332,0.43765375429353937,15.78,Rent,24787.27,1
49731,749,0.16911483922784618,4.28,Own,7155.53,0
35353,838,0.563536766027124,16.88,Rent,14421.01,0
49321,618,0.39519095950084926,7.7,Rent,19005.72,0
31503,423,0.5297057635197351,6.42,Mortgage,8069.58,1
70864,671,0.5476207721697538,8.87,Rent,10146.85,0
29660,650,0.3785549560520738,4.64,Rent,10298.11,0
47063,622,0.44100363561909917,0.06,Own,16915.27,0
34365,787,0.44936032001445525,2.49,Mortgage,17629.26,0
58556,750,0.33024041175437935,1.24,Rent,10588.79,0
45028,652,0.3174191236513324,2.85,Own,17142.0,0
42219,415,0.19309410948907144,3.18,Rent,11757.42,0
62798,312,0.29195728025060463,0.68,Mortgage,21279.03,0
50441,619,0.5953784702727775,0.12,Mortgage,17556.68,0
57749,464,0.23493078855924296,0.74,Mortgage,18673.33,0
35280,384,0.48122045433805194,9.74,Mortgage,22944.67,1
28927,547,0.1296737350283194,7.05,Mortgage,18461.06,0
51608,731,0.33373439870382915,8.02,Mortgage,12151.34,0
45217,778,0.1292050659585728,1.62,Own,15618.76,0
59396,667,0.3378999669039492,1.35,Mortgage,8443.43,0
48801,656,0.11377623040468846,0.19,Rent,9482.92,0
53076,707,0.40664738574195247,3.2,Rent,17979.19,0
25649,644,0.3932545499894402,2.41,Rent,23368.64,0
78326,478,0.49892161131517776,9.04,Rent,20365.25,0
47536,724,0.3916431011006736,5.73,Mortgage,16708.45,0
60463,840,0.5629995811755366,0.78,Mortgage,7482.65,0
37458,742,0.4915523070371781,21.77,Own,15675.28,0
54620,605,0.1663282601611447,7.36,Mortgage,9970.8,0
30457,666,0.23273659415304546,6.37,Rent,16947.69,0
56781,335,0.11311529888439678,1.22,Own,8377.56,0
44660,762,0.2930670007864037,11.78,Own,15816.83,0
50437,445,0.35476812688472514,3.21,Own,12413.31,0
60469,445,0.5729731243910332,1.77,Own,15425.06,0
31511,679,0.36113371614090917,5.32,Mortgage,12347.27,0
39732,467,0.49051402097147345,1.19,Own,7174.01,0
56859,574,0.2340120062964506,11.91,Mortgage,20119.39,0
81473,386,0.17657921862941586,9.63,Own,13517.03,0
47928,453,0.5054181269131264,3.13,Mortgage,12835.95,0
58867,796,0.2237125726872957,1.06,Mortgage,14304.06,0
48395,614,0.5356675588355532,3.43,Rent,11718.77,0
79133,573,0.18492493784598155,0.81,Mortgage,11708.61,0
23791,561,0.5257932705075535,1.57,Own,22188.51,1
51419,786,0.486423790037225,3.3,Own,15411.07,0
25616,753,0.4056103365703019,0.11,Mortgage,12813.21,0
12401,742,0.5251103389113081,7.26,Mortgage,6698.71,0
54461,561,0.2653550589412308,1.1,Mortgage,12439.16,0
52092,842,0.1830170728326939,10.07,Mortgage,10145.36,0
45727,404,0.17852033755222782,0.11,Rent,12895.28,0
48407,649,0.23517945690785205,3.8,Rent,22596.51,0
96474,737,0.3231135660900264,7.5,Rent,22162.06,0
46127,468,0.5380114325406133,1.36,Rent,13695.74,0
57651,642,0.14476782607886826,6.15,Rent,11562.55,0
40259,529,0.5576210222173748,6.38,Mortgage,17889.45,0
54428,322,0.5627473551700432,5.08,Rent,20593.16,1
46426,580,0.46361819533464677,2.26,Rent,13641.58,0
43842,818,0.5501418068129733,7.69,Mortgage,25104.01,0
77283,552,0.48499331508898114,4.95,Mortgage,12297.76,0
67657,703,0.36415048257787686,4.46,Own,13212.81,0
52051,432,0.40037511311297214,8.55,Own,14212.65,0
15436,573,0.4141122382387914,1.4,Own,13313.97,1
44584,531,0.16344664049155547,1.32,Rent,9251.16,0
90545,844,0.19652706875875522,2.44,Mortgage,18864.49,0
46540,378,0.36168436193508047,0.38,Own,13568.71,0
66548,334,0.1576141563854709,2.06,Own,25767.53,0
71629,794,0.5824896480230556,2.61,Rent,18863.33,0
53284,409,0.3535636392572108,3.42,Own,16620.26,0
37372,620,0.2900430724065298,1.47,Mortgage,24666.62,0
13470,627,0.1787700187957796,11.87,Mortgage,18591.34,0
60262,683,0.3082669487375932,1.68,Own,18420.66,0
37778,663,0.2512130934962744,9.54,Mortgage,11664.06,0
52642,531,0.14396358560101732,2.94,Own,13806.0,0
31252,713,0.5835026476190107,6.33,Own,19981.9,0
46021,593,0.23248904802447337,0.59,Mortgage,19054.6,0
50505,846,0.4452351210667621,3.93,Mortgage,11990.62,0
54028,473,0.14566125091121138,16.2,Rent,26682.71,0
33277,691,0.5565845046633863,5.49,Rent,13978.19,0
67953,401,0.39537572578028846,8.58,Own,20858.16,0
41046,592,0.4284360001883061,1.51,Mortgage,16307.63,0
24882,384,0.49089218033443427,8.05,Own,17279.98,1
48364,500,0.40295766433254177,2.16,Rent,13301.78,0
50515,840,0.13545372920662782,3.32,Own,16011.89,0
52408,596,0.3147912118160763,1.04,Mortgage,7255.26,0
70431,355,0.23101504666557235,3.32,Mortgage,20520.41,0
46453,771,0.34335851034059195,3.63,Rent,18760.15,0
48205,315,0.302162580840869,4.87,Own,24315.83,1
33452,365,0.5132665586494238,10.15,Own,15383.38,1
62308,771,0.22352377610488547,1.82,Mortgage,10029.28,0
52764,322,0.2006505296389742,20.72,Rent,22482.57,0
43699,785,0.5790431477252874,9.41,Mortgage,13680.7,0
21429,714,0.5747583069445897,2.58,Mortgage,-2905.7,0
71666,604,0.5967324824588005,1.29,Rent,17507.72,0
31584,476,0.3841902897731686,0.37,Mortgage,19684.62,1
41130,494,0.15657198029449929,1.34,Own,21099.08,0
55375,312,0.5400838703685986,10.79,Own,10492.68,0
32051,465,0.1725574921288203,1.73,Own,17551.48,0
27597,449,0.17779716301457807,0.74,Mortgage,17899.95,0
18140,640,0.19669878374304398,0.11,Rent,18086.47,0
60814,473,0.42670941769654647,1.77,Rent,12003.1,0
41822,466,0.15359952661366125,1.22,Rent,16776.51,0
93909,396,0.489140814505883,0.54,Rent,20593.5,0
35084,703,0.1291257979790271,15.09,Rent,5601.62,0
36178,376,0.15522328033591007,1.56,Mortgage,14930.97,0
41519,536,0.31724357083326427,0.03,Rent,20011.76,0
53647,590,0.2895857509749503,14.44,Own,23065.66,0
42946,435,0.594854134198717,4.32,Mortgage,22746.96,1
59184,666,0.5834319783593517,0.43,Own,19723.45,0
35321,847,0.1948409036778128,0.16,Rent,24337.68,0
29276,547,0.5733327725392313,0.57,Rent,19879.65,1
23026,513,0.4461309520059831,4.48,Own,3374.71,0
16646,369,0.304421582766617,0.32,Own,12751.79,1
42228,628,0.46981546608047065,4.2,Mortgage,22133.81,0
45485,315,0.5500704828532734,5.29,Rent,12451.77,1
40528,786,0.1900707768994875,0.8,Rent,21498.12,0
68651,473,0.19799213068883056,3.35,Rent,18869.61,0
