id,title,genre,original_language,popularity,release_date,vote_average,vote_count
345911,Lights Out,"Horror,Thriller,Mystery",en,35.701,7/21/2016,6.3,3323
38117,Beastly,"Drama,Fantasy,Romance",en,11.855,1/21/2011,6.3,2518
11653,The Myth,"Action,Adventure,Comedy,Drama,Fantasy",zh,14.255,5/11/2005,6.3,280
11560,High Crimes,"Drama,Mystery,Thriller,Crime",en,8.703,4/5/2002,6.3,624
25472,Merry Madagascar,"Family,Animation",en,20.811,11/16/2009,6.3,222
15239,The Toxic Avenger,"Comedy,Horror,Science Fiction",en,7.741,5/1/1984,6.3,398
10611,Barbershop,"Comedy,Drama",en,17.719,4/1/2002,6.3,369
10410,Hoffa,"Crime,History",en,10.931,12/25/1992,6.3,241
117974,Sightseers,"Adventure,Comedy,Crime,Horror,Romance",en,7.946,11/30/2012,6.3,394
11088,Heist,"Action,Crime,Drama,Thriller",en,9.432,11/9/2001,6.3,423
9686,New York Stories,"Comedy,Drama,Romance",en,8.278,3/10/1989,6.3,287
2119,Days of Thunder,"Adventure,Action,Drama",en,16.37,6/27/1990,6.3,1137
1734,The Mummy Returns,"Adventure,Action,Fantasy",en,46.085,5/4/2001,6.3,5821
1268,Mr. Bean's Holiday,"Family,Comedy",en,23.829,3/22/2007,6.3,2366
714,Tomorrow Never Dies,"Adventure,Action,Thriller",en,24.775,12/11/1997,6.3,2494
438590,A-X-L,"Science Fiction,Action,Adventure,Family",en,61.988,8/23/2018,6.3,1023
432613,"Marry Me, Dude",Comedy,fr,11.788,10/25/2017,6.3,842
11060,Internal Affairs,"Crime,Drama",en,8.438,1/12/1990,6.3,285
9605,Single White Female,Thriller,en,8.502,8/14/1992,6.3,463
4728,The Gendarme in New York,Comedy,fr,9.398,10/28/1965,6.3,405
602147,Inheritance,Thriller,en,19.035,4/30/2020,6.3,412
592480,Alice and the Mayor,"Comedy,Drama",fr,6.532,5/18/2019,6.3,275
590995,The Craft: Legacy,"Horror,Drama,Fantasy",en,77.764,10/28/2020,6.3,585
399035,The Commuter,"Action,Thriller,Mystery",en,32.14,1/11/2018,6.3,3807
381034,I Am Not a Serial Killer,"Horror,Thriller,Mystery,Drama",en,12.305,8/26/2016,6.3,379
26170,Coogan's Bluff,"Action,Crime,Drama,Thriller",en,9.761,10/2/1968,6.3,245
2043,Along Came a Spider,"Crime,Mystery,Thriller,Action",en,16.719,4/6/2001,6.3,1463
323373,Deathgasm,"Comedy,Horror,Music",en,9.811,8/28/2015,6.3,483
18487,The Taking of Pelham 1 2 3,"Thriller,Crime,Action",en,13.286,6/10/2009,6.3,2620
823625,Blacklight,"Action,Thriller",en,409.268,2/10/2022,6.3,521
184341,Hands of Stone,Drama,en,17.423,8/26/2016,6.3,299
8512,Devil in a Blue Dress,"Thriller,Crime,Drama,Mystery",en,14.454,9/15/1995,6.3,275
1880,Red Dawn,"Action,Thriller,War,Drama",en,17.538,8/10/1984,6.3,581
709,Licence to Kill,"Adventure,Action,Thriller",en,26.449,6/13/1989,6.3,1510
145220,Muppets Most Wanted,"Comedy,Adventure,Crime,Family",en,19.524,3/20/2014,6.3,697
11232,Kate & Leopold,"Comedy,Fantasy,Romance",en,12.825,12/25/2001,6.3,1130
4351,Bordertown,"Crime,Drama,Mystery,Thriller",en,8.051,2/15/2007,6.3,267
505379,Rebecca,"Romance,Drama,Mystery,Thriller",en,14.581,10/16/2020,6.3,901
38093,Just Wright,"Comedy,Drama,Romance",en,14.546,5/14/2010,6.3,323
2667,The Blair Witch Project,"Horror,Mystery",en,57.071,7/14/1999,6.3,3802
283227,A Little Chaos,"Drama,Romance",en,11.221,3/26/2015,6.3,576
12912,Chaos Theory,"Comedy,Drama,Romance",en,6.61,3/14/2008,6.3,313
7131,Van Helsing,"Horror,Adventure,Action",en,62.618,5/5/2004,6.3,4900
31867,Repo Men,"Action,Science Fiction,Thriller,Crime",en,10.051,3/18/2010,6.3,1577
11625,Asterix and the Big Fight,"Family,Animation,Adventure,Comedy",fr,10.561,10/4/1989,6.3,474
489939,Daphne & Velma,"Comedy,Horror,Action,Crime",en,15.934,4/29/2018,6.3,209
45272,Country Strong,"Drama,Romance,Music",en,7.559,12/22/2010,6.3,209
13679,Kirikou and the Wild Beasts,"Adventure,Animation,Family,Fantasy",fr,7.133,12/7/2005,6.3,264
10029,Very Bad Things,"Comedy,Crime,Thriller",en,6.756,9/11/1998,6.3,495
4247,Scary Movie,Comedy,en,128.218,7/7/2000,6.3,5624
413730,Summertime,"Romance,Drama",it,5.734,9/15/2016,6.3,273
39957,Burning Bright,"Drama,Horror,Thriller",en,11.105,8/17/2010,6.3,213
9666,Ju-on: The Grudge 2,"Horror,Thriller",ja,14.878,8/15/2003,6.3,242
8839,Casper,"Fantasy,Comedy,Family",en,48.963,5/26/1995,6.3,3906
1687,Escape from the Planet of the Apes,"Action,Science Fiction",en,15.048,5/20/1971,6.3,788
169917,A Walk Among the Tombstones,"Crime,Drama,Mystery,Thriller",en,67.95,9/18/2014,6.3,2417
16325,Echelon Conspiracy,"Action,Thriller",en,13.264,2/27/2009,6.3,371
13154,Showdown in Little Tokyo,Action,en,20.944,8/23/1991,6.3,354
4917,A Boy and His Dog,"Drama,Science Fiction,Comedy",en,7.793,3/23/1975,6.3,264
26390,Brooklyn's Finest,"Crime,Drama,Thriller",en,12.189,3/4/2010,6.3,741
10314,She's All That,"Comedy,Romance",en,18.226,1/29/1999,6.3,1713
10192,Shrek Forever After,"Comedy,Adventure,Fantasy,Animation,Family",en,95.383,5/16/2010,6.3,6060
9273,Ace Ventura: When Nature Calls,"Crime,Comedy,Adventure",en,28.877,11/10/1995,6.3,3421
557336,The Plagues of Breslau,"Crime,Action,Thriller",pl,10.401,11/29/2018,6.3,215
284276,Cake,Drama,en,17.423,9/7/2014,6.3,799
48395,Rare Exports: A Christmas Tale,Fantasy,fi,19.365,12/3/2010,6.3,416
38303,You Again,"Comedy,Romance",en,22.361,9/24/2010,6.3,1093
12403,A Perfect Getaway,"Thriller,Mystery,Adventure",en,21.582,6/8/2009,6.3,1015
9408,Surf's Up,"Animation,Comedy,Family",en,19.897,6/8/2007,6.3,2011
1649,Bill & Ted's Bogus Journey,"Adventure,Comedy,Science Fiction",en,12.315,7/19/1991,6.3,959
511987,Crawl,"Thriller,Horror,Action",en,48.747,7/11/2019,6.3,2546
339967,Colossal,"Drama,Fantasy,Science Fiction",en,29.895,4/6/2017,6.3,1722
257445,Goosebumps,"Adventure,Horror,Comedy",en,54.46,8/5/2015,6.3,3265
652483,Airplane Mode,"Comedy,Drama,Romance",pt,11.251,1/23/2020,6.3,641
325346,The Hollars,"Comedy,Drama,Romance",en,6.634,8/25/2016,6.3,233
58235,Confessions of a Brazilian Call Girl,Drama,pt,14.158,2/25/2011,6.3,359
15616,Private Valentine: Blonde & Dangerous,Comedy,en,10.371,11/7/2008,6.3,219
9353,Nacho Libre,"Comedy,Family",en,46.688,6/16/2006,6.3,1270
1825,Over the Top,"Action,Drama",en,17.828,2/13/1987,6.3,1318
739990,Nightbooks,"Fantasy,Family,Horror",en,87.388,9/15/2021,6.3,258
374052,The Love Witch,"Fantasy,Romance,Horror",en,12.826,11/11/2016,6.3,365
152599,The Immigrant,"Drama,Romance",en,10.783,11/27/2013,6.3,688
41283,Faster,"Crime,Drama,Action,Thriller",en,31.003,11/23/2010,6.3,1582
10534,White Squall,"Adventure,Action,Drama",en,9.975,2/2/1996,6.3,273
655082,Eiffel,"Romance,Drama",fr,11.168,10/7/2021,6.3,390
413362,"Roman J. Israel, Esq.","Drama,Crime,Thriller",en,15.536,11/17/2017,6.3,1025
11821,Doc Hollywood,"Comedy,Romance",en,11.498,8/2/1991,6.3,491
10764,Quantum of Solace,"Adventure,Action,Thriller,Crime",en,31.298,10/31/2008,6.3,6665
2661,Batman,"Family,Adventure,Comedy,Science Fiction,Crime",en,11.605,7/30/1966,6.3,669
700,Octopussy,"Adventure,Action,Thriller",en,27.189,6/5/1983,6.3,1526
515741,Angel of Mine,"Drama,Thriller,Mystery",en,14.441,8/15/2019,6.3,210
443791,Underwater,"Action,Horror,Science Fiction,Thriller",en,34.646,1/8/2020,6.3,2481
340837,A Cure for Wellness,"Horror,Mystery,Science Fiction,Thriller",en,26.881,2/15/2017,6.3,3279
199534,Wolf Creek 2,"Horror,Thriller",en,12.424,8/30/2013,6.3,462
73873,Albert Nobbs,Drama,en,8.122,12/21/2011,6.3,377
9335,Transporter 2,"Action,Thriller,Crime",en,35.958,8/3/2005,6.3,2931
413052,Hacker,"Crime,Drama,Thriller",en,18.995,9/15/2016,6.3,243
326423,Barbershop: The Next Cut,"Comedy,Drama",en,17.065,4/15/2016,6.3,382
76163,The Expendables 2,"Action,Adventure,Thriller",en,60.427,8/8/2012,6.3,5789
21778,RRRrrrr!!!,Comedy,fr,19.615,1/28/2004,6.3,970
15158,Phantasm II,"Action,Horror,Science Fiction,Thriller",en,6.643,7/8/1988,6.3,248
12146,The Missing,"Thriller,Western,Adventure",en,14.001,11/26/2003,6.3,479
13990,The Wackness,Drama,en,22.208,7/3/2008,6.3,226
12309,Bachelor Party,Comedy,en,15.139,6/29/1984,6.3,523
9043,The Family Stone,"Comedy,Drama,Romance",en,10.764,12/15/2005,6.3,755
179,The Interpreter,"Crime,Thriller",en,10.36,4/8/2005,6.3,1175
503736,Army of the Dead,"Action,Crime,Horror,Thriller",en,131.668,5/14/2021,6.3,3142
38448,Ondine,"Drama,Romance",en,8.038,9/14/2009,6.3,242
24929,Return of the Living Dead Part II,"Comedy,Horror",en,9.884,1/15/1988,6.3,434
9494,Look Who's Talking,"Comedy,Romance",en,13.287,10/12/1989,6.3,1937
6637,National Treasure: Book of Secrets,"Action,Adventure,Mystery,Thriller",en,30.993,12/13/2007,6.3,4339
741067,Welcome to Sudden Death,Action,es,8.634,9/9/2020,6.3,234
324668,Jason Bourne,"Action,Thriller",en,32.188,7/27/2016,6.3,4964
137116,Smurfs: The Lost Village,"Family,Adventure,Animation,Comedy",en,37.945,3/23/2017,6.3,1212
49526,Premium Rush,"Crime,Action,Thriller",en,19.153,8/24/2012,6.3,1785
10836,Dagon,"Fantasy,Horror,Thriller",en,13.191,10/12/2001,6.3,274
4478,Indecent Proposal,"Romance,Drama",en,22.368,4/7/1993,6.3,1135
2309,Inkheart,"Adventure,Family,Fantasy",en,32.879,12/11/2008,6.3,1818
1689,Little Buddha,"Drama,History",en,8.632,12/1/1993,6.3,332
437557,Blockers,Comedy,en,23.463,3/14/2018,6.3,1707
354216,The Devil's Candy,"Drama,Horror,Thriller",en,8.662,3/17/2017,6.3,532
9945,Vampires,"Action,Fantasy,Horror",en,13.675,10/30/1998,6.3,964
70436,The Raven,"Crime,Thriller,Mystery",en,30.811,3/9/2012,6.3,1109
13637,Sukiyaki Western Django,"Adventure,Action,Comedy,Western,Thriller",ja,7.799,9/15/2007,6.3,263
8851,The Blob,"Horror,Science Fiction",en,11.209,9/10/1958,6.3,456
2171,Wet Hot American Summer,Comedy,en,9.581,7/27/2001,6.3,650
405775,The Wall,"War,Thriller,Drama",en,30.22,5/12/2017,6.3,721
10612,The Englishman Who Went Up a Hill But Came Down a Mountain,"Drama,Comedy,Romance",en,6.821,5/12/1995,6.3,231
60599,Arbitrage,"Drama,Thriller",en,7.877,9/14/2012,6.3,688
15037,Can't Hardly Wait,"Comedy,Romance",en,10.138,6/12/1998,6.3,422
2267,The Last Mimzy,"Drama,Science Fiction,Adventure",en,11.972,2/9/2007,6.3,388
627290,Antebellum,Horror,en,49.279,9/2/2020,6.3,713
525554,The Bouncer,"Action,Drama,Thriller",fr,13.14,8/22/2018,6.3,269
478860,Proxima,Drama,fr,12.657,11/27/2019,6.3,284
298312,The Visit,"Horror,Thriller,Mystery",en,28.428,9/10/2015,6.3,3925
24920,City of the Living Dead,Horror,it,14.162,8/11/1980,6.3,277
16577,Astro Boy,"Animation,Action,Family,Science Fiction",en,50.586,10/15/2009,6.3,1264
4824,The Jackal,"Action,Thriller,Adventure,Crime",en,19.235,11/14/1997,6.3,1512
760868,Black Crab,"Action,Thriller",sv,188.226,3/18/2022,6.3,529
157845,The Rover,"Crime,Drama",en,27.458,6/4/2014,6.3,769
11358,Walking Tall,"Adventure,Drama,Action,Thriller",en,20.147,4/2/2004,6.3,1214
10168,The Freshman,"Comedy,Crime",en,8.35,7/20/1990,6.3,220
1845,2 Days in Paris,"Comedy,Romance",en,7.306,2/9/2007,6.3,299
654905,The Beast,Crime,it,8.682,11/27/2020,6.3,233
446101,Assassination Nation,"Thriller,Horror,Comedy",en,15.951,9/21/2018,6.3,680
12611,The Fury,"Horror,Science Fiction,Thriller",en,10.263,3/10/1978,6.3,260
518452,Like Father,"Comedy,Drama",en,8.635,8/3/2018,6.3,567
420648,The Bar,"Horror,Thriller,Comedy",es,10.342,2/15/2017,6.3,1124
419499,Che vuoi che sia,Comedy,it,5.225,11/9/2016,6.3,258
399248,Beirut,"Action,Thriller,Drama",en,13.12,4/11/2018,6.3,439
173185,It Boy,Comedy,fr,43.563,3/6/2013,6.3,1027
145135,Dark Skies,"Science Fiction,Thriller,Horror",en,25.145,2/21/2013,6.3,1504
8999,Derailed,"Drama,Thriller",en,10.69,11/11/2005,6.3,824
455,Bend It Like Beckham,"Comedy,Drama,Romance",en,10.643,4/11/2002,6.3,1599
750253,My Son,"Thriller,Mystery,Drama,Crime",en,17.808,9/23/2021,6.3,274
11495,Firestarter,"Horror,Thriller,Science Fiction",en,15.086,5/11/1984,6.3,529
4520,Sleuth,"Drama,Thriller,Mystery",en,7.63,10/12/2007,6.3,428
399361,Triple Frontier,"Action,Thriller,Crime,Adventure",en,27.534,3/6/2019,6.3,2607
72710,The Host,"Action,Adventure,Romance,Science Fiction,Thriller",en,25.798,3/22/2013,6.3,3584
18736,The Lizzie McGuire Movie,"Family,Comedy",en,16.47,5/2/2003,6.3,1097
13523,Sex Drive,"Comedy,Adventure,Romance",en,21.392,10/16/2008,6.3,1060
12201,Edge of Darkness,"Crime,Drama,Mystery,Thriller",en,13.903,1/28/2010,6.3,1227
11671,Elegy,"Drama,Romance",en,7.148,8/8/2008,6.3,211
8966,Twilight,"Fantasy,Drama,Romance",en,143.701,11/20/2008,6.3,11657
5289,Chaos,"Drama,Action,Crime",en,13.857,1/17/2005,6.3,816
186992,Stranger by the Lake,"Drama,Thriller",fr,12.133,6/12/2013,6.3,336
52520,Underworld: Awakening,"Fantasy,Action,Horror",en,71.01,1/19/2012,6.3,3528
44706,The Bet,Comedy,fr,4.76,10/15/1997,6.3,376
41630,No Strings Attached,"Comedy,Romance",en,92.539,1/21/2011,6.3,4064
149509,Horns,"Drama,Fantasy,Thriller",en,18.291,9/6/2013,6.3,1996
11465,Great Balls of Fire!,"Drama,History,Music",en,8.871,6/30/1989,6.3,251
8007,Behind Enemy Lines,"Action,Drama,Thriller,War",en,19.296,11/30/2001,6.3,1173
753453,V/H/S/94,Horror,en,22.642,9/26/2021,6.3,248
451500,Christmas & Co.,Comedy,fr,7.033,12/6/2017,6.3,497
288036,Sleeping with Other People,Comedy,en,14.454,6/26/2015,6.3,754
199373,The Frozen Ground,"Thriller,Crime",en,13.128,7/11/2013,6.3,1234
17281,Gigi,"Comedy,Romance",en,6.884,4/15/1958,6.3,245
13225,FernGully: The Last Rainforest,"Family,Fantasy,Animation,Adventure",en,12.643,4/10/1992,6.3,456
10428,Hackers,"Action,Crime,Thriller,Drama",en,16.133,9/14/1995,6.3,989
4614,The Sum of All Fears,"Thriller,Action,Drama",en,18.384,5/31/2002,6.3,1365
549294,Synchronic,"Science Fiction,Drama,Thriller,Horror",en,11.564,10/23/2020,6.3,489
83186,Wrong,"Comedy,Mystery",en,5.751,9/5/2012,6.3,263
79643,Anche se è amore non si vede,Comedy,it,4.85,11/23/2011,6.3,314
44268,Superfantozzi,Comedy,it,4.826,12/23/1986,6.3,253
10447,No Escape,"Action,Drama,Science Fiction,Thriller",en,9.554,4/29/1994,6.3,314
384371,Roommates Wanted,Comedy,fr,3.943,4/20/2016,6.3,324
280092,Insidious: Chapter 3,"Horror,Drama,Thriller",en,59.423,5/28/2015,6.3,2788
25983,The House of the Devil,"Horror,Mystery",en,8.265,10/30/2009,6.3,553
7220,The Punisher,"Action,Crime,Drama",en,48.349,4/15/2004,6.3,2275
439998,Omicidio all'italiana,Comedy,it,5.419,3/2/2017,6.3,377
296099,Vacation,Comedy,en,63.014,7/28/2015,6.3,3167
11891,Kung Pow: Enter the Fist,"Comedy,Action",en,15.258,1/25/2002,6.3,488
9515,The Matador,"Action,Comedy,Crime,Drama,Thriller",en,6.897,5/12/2005,6.3,355
7737,Resident Evil: Extinction,"Horror,Action,Science Fiction",en,18.512,9/20/2007,6.3,3425
2019,Hard Target,Action,en,26.559,8/20/1993,6.3,868
87440,Struck by Lightning,"Comedy,Drama",en,8.201,4/20/2012,6.3,206
87421,Riddick,"Science Fiction,Action,Thriller",en,62.937,9/2/2013,6.3,3478
14976,Rachel Getting Married,Drama,en,8.009,10/3/2008,6.3,461
3040,Night Watch,"Fantasy,Action,Thriller",ru,10.982,6/27/2004,6.3,581
1428,Once Upon a Time in Mexico,"Action,Drama,Mystery",en,24.234,9/11/2003,6.3,1772
290595,The Huntsman: Winter's War,"Action,Adventure,Drama",en,72.208,4/6/2016,6.3,4270
44754,Margaret,Drama,en,6.327,9/30/2011,6.3,232
24124,The Burning,Horror,en,10.464,5/8/1981,6.3,288
15997,The Land Before Time: The Great Valley Adventure,"Animation,Adventure,Family",en,18.301,12/12/1994,6.3,467
326215,Ooops! Noah Is Gone...,"Animation,Adventure,Comedy,Family",en,20.922,3/26/2015,6.3,256
43200,Basilicata coast to coast,"Comedy,Drama",it,5.315,4/9/2010,6.3,338
2116,Out of Time,"Thriller,Crime,Drama",en,9.145,10/3/2003,6.3,921
643532,The Card Counter,"Drama,Crime,Thriller",en,17.105,9/3/2021,6.3,582
606876,Rifkin's Festival,"Romance,Comedy",en,9.967,10/1/2020,6.3,325
582570,Sextuplets,Comedy,en,24.305,8/16/2019,6.3,729
245706,True Story,"Crime,Drama,History",en,14.249,4/17/2015,6.3,1689
63710,Honey 2,"Music,Comedy,Drama",en,18.184,6/23/2011,6.3,355
10028,Honey,"Music,Drama,Romance",en,14.42,11/24/2003,6.3,1008
477489,Just a Breath Away,"Drama,Science Fiction,Thriller",fr,13.394,4/4/2018,6.3,654
102780,Byzantium,"Drama,Fantasy,Thriller",en,9.657,9/9/2012,6.3,687
19901,Daybreakers,"Action,Fantasy,Science Fiction",en,17.375,10/1/2009,6.3,1612
13394,Shrek the Halls,"Adventure,Animation,Comedy,Fantasy,Family",en,22.649,11/28/2007,6.3,658
11976,Legend,"Adventure,Fantasy",en,19.776,8/28/1985,6.3,953
11598,The Kentucky Fried Movie,Comedy,en,8.529,8/10/1977,6.3,222
10413,Nowhere to Run,"Action,Drama,Thriller,Romance",en,18.113,1/15/1993,6.3,544
201,Star Trek: Nemesis,"Science Fiction,Action,Adventure,Thriller",en,16.97,12/13/2002,6.3,1120
11007,Cheaper by the Dozen,"Comedy,Family",en,21.802,12/24/2003,6.3,2393
860623,Last Man Down,"Action,Thriller",en,358.251,10/19/2021,6.3,515
305470,Power Rangers,"Science Fiction,Action,Adventure",en,97.118,3/23/2017,6.3,3897
255343,Escobar: Paradise Lost,"Thriller,Romance",en,17.067,10/11/2014,6.3,681
139651,Haute Cuisine,"Comedy,Drama",fr,9.821,9/17/2012,6.3,217
40205,16 Wishes,"Fantasy,Drama,Family",en,42.101,10/2/2010,6.3,1123
22824,The Fourth Kind,"Mystery,Science Fiction,Thriller",en,31.276,11/6/2009,6.3,1357
18519,Free Willy 3: The Rescue,"Family,Adventure",en,20.213,8/8/1997,6.3,280
13600,City of Ember,"Adventure,Family,Fantasy",en,16.942,10/7/2008,6.3,1459
11449,The Amityville Horror,Horror,en,25.212,7/26/1979,6.3,683
10743,Confidence,"Action,Comedy,Thriller,Crime,Mystery",en,8.072,4/25/2003,6.3,342
9882,The Siege,"Drama,Action,Thriller,Crime",en,13.183,11/6/1998,6.3,1075
4953,Be Kind Rewind,"Drama,Comedy",en,8.501,1/20/2008,6.3,1110
291351,The Sea of Trees,Drama,en,8.326,4/27/2016,6.3,415
10358,Zack and Miri Make a Porno,Comedy,en,101.272,9/18/2008,6.3,1923
8843,The Cell,"Horror,Science Fiction,Thriller",en,14.499,8/17/2000,6.3,1242
1599,I ♥ Huckabees,"Comedy,Romance",en,8.509,9/10/2004,6.3,514
82650,Diary of a Wimpy Kid: Dog Days,"Comedy,Family",en,25.783,8/2/2012,6.3,768
28355,Case 39,"Horror,Mystery,Thriller",en,26.722,8/13/2009,6.3,1888
11212,Baby's Day Out,"Family,Comedy,Adventure,Crime,Drama",en,24.226,7/1/1994,6.3,1053
10651,The Dead Pool,"Action,Crime,Thriller",en,16.817,4/14/1988,6.3,651
10431,War,"Action,Thriller",en,25.551,8/24/2007,6.3,1314
7512,Idiocracy,"Comedy,Science Fiction,Adventure",en,31.075,9/1/2006,6.3,2166
467660,Unsane,"Horror,Thriller",en,14.112,2/21/2018,6.3,1288
73588,The Caller,"Horror,Thriller,Mystery",en,13.592,8/26/2011,6.3,202
7553,Waiting...,Comedy,en,18.509,10/7/2005,6.3,621
5072,Severance,"Horror,Comedy,Thriller",en,8.228,5/19/2006,6.3,443
2990,Pacific Heights,Thriller,en,9.424,9/28/1990,6.3,269
515841,I Am Not an Easy Man,"Comedy,Fantasy",fr,10.921,4/13/2018,6.3,897
49021,Killer Elite,"Action,Adventure,Thriller",en,36.752,9/22/2011,6.3,1756
9962,The Good Girl,"Drama,Comedy,Romance",en,9.63,1/12/2002,6.3,514
810,Shrek the Third,"Fantasy,Adventure,Animation,Comedy,Family",en,97.441,5/17/2007,6.3,7495
339994,The Good Neighbor,"Drama,Crime,Thriller",en,13.673,9/16/2016,6.3,367
16996,17 Again,Comedy,en,79.775,3/25/2009,6.3,4407
8386,How High,Comedy,en,21.813,12/21/2001,6.3,753
449574,Godzilla: Planet of the Monsters,"Action,Adventure,Science Fiction,Animation",ja,20.497,11/17/2017,6.3,367
371560,The Eyes of My Mother,"Drama,Horror",en,11.211,12/2/2016,6.3,247
214756,Ted 2,Comedy,en,131.67,6/25/2015,6.3,6263
49022,Something Borrowed,"Comedy,Drama,Romance",en,16.908,5/5/2011,6.3,894
13335,Harold & Kumar Escape from Guantanamo Bay,"Comedy,Adventure",en,13.261,4/25/2008,6.3,1194
9963,Premonition,"Thriller,Drama,Mystery",en,11.275,2/8/2007,6.3,1282
9801,Bridget Jones: The Edge of Reason,"Comedy,Romance",en,14.869,11/10/2004,6.3,2373
571473,5 Is the Perfect Number,"Drama,Thriller",it,12.04,8/29/2019,6.3,218
155084,13 Sins,"Horror,Thriller",en,22.926,4/18/2014,6.3,897
133694,Promised Land,Drama,en,8.605,9/23/2012,6.3,573
9688,Melinda and Melinda,"Comedy,Drama,Romance",en,7.213,10/29/2004,6.3,364
71552,American Reunion,Comedy,en,72.895,4/4/2012,6.3,3846
35019,Nanny McPhee and the Big Bang,"Comedy,Fantasy,Family",en,33.376,3/26/2010,6.3,1553
27374,Lake Mungo,"Horror,Thriller",en,12.168,7/30/2009,6.3,381
22582,Tom and Jerry: The Movie,"Family,Animation,Comedy",en,19.719,10/1/1992,6.3,468
18410,Project X,"Drama,Comedy",en,17.619,4/17/1987,6.3,204
12721,"No Retreat, No Surrender",Action,en,19.502,5/2/1986,6.3,429
142320,Viva l'Italia,Comedy,it,6.279,10/25/2012,6.3,316
71677,Assassination Games,Action,en,18.088,7/28/2011,6.3,307
34813,The Losers,"Action,Adventure,Crime,Mystery,Thriller",en,43.738,4/23/2010,6.3,1451
27581,The Other Guys,"Comedy,Action,Crime",en,46.565,8/6/2010,6.3,3453
11352,Always,"Fantasy,Romance",en,9.269,12/22/1989,6.3,460
137321,Winter's Tale,"Drama,Fantasy,Mystery,Romance",en,14.562,2/13/2014,6.3,1172
116741,The Internship,Comedy,en,1.235,6/7/2013,6.3,3665
21705,The Barbie Diaries,"Family,Animation",en,26.054,5/17/2006,6.3,314
430155,Coma,Science Fiction,ru,14.631,11/19/2019,6.3,365
3172,Bandits,"Comedy,Crime",en,10.194,10/12/2001,6.3,804
419680,Daddy's Home 2,Comedy,en,34.984,11/9/2017,6.3,2115
8845,Under Siege,"Action,Thriller",en,19.594,10/8/1992,6.3,1199
671043,Spoiled Brats,Comedy,fr,66.718,9/15/2021,6.3,294
483906,Polar,"Action,Crime,Drama",en,34.821,1/25/2019,6.3,1784
425980,Brad's Status,"Comedy,Drama",en,10.407,9/14/2017,6.3,310
425336,Loving Pablo,"Crime,Drama",es,14.968,10/12/2017,6.3,866
36643,The World Is Not Enough,"Adventure,Action,Thriller",en,20.1,11/17/1999,6.3,2354
26515,Pumpkinhead,"Fantasy,Horror",en,12.643,6/9/1988,6.3,335
11238,Aladdin and the King of Thieves,"Adventure,Animation,Family",en,30.421,5/20/1996,6.3,1594
9354,"Honey, I Shrunk the Kids","Adventure,Comedy,Family,Science Fiction",en,15.303,6/23/1989,6.3,2496
9349,Universal Soldier,"Thriller,Action,Science Fiction,Crime",en,27.025,7/10/1992,6.3,1287
9333,Last Man Standing,"Action,Crime,Drama,Thriller,Mystery",en,13.093,9/20/1996,6.3,685
428399,Cold Skin,"Horror,Fantasy,Drama",en,14.054,10/20/2017,6.3,463
333669,Bastille Day,Action,en,23.391,4/22/2016,6.3,1099
244458,The Voices,"Comedy,Crime,Horror,Fantasy",en,9.82,1/19/2014,6.3,1486
329004,The Survivalist,"Drama,Science Fiction,Thriller",en,9.018,4/15/2015,6.3,250
24924,Night of the Demons,Horror,en,11.307,10/14/1988,6.3,242
9611,Romy and Michele's High School Reunion,Comedy,en,11.795,4/25/1997,6.3,419
9477,King Arthur,"Adventure,War,History,Action",en,32.512,7/7/2004,6.3,2270
